,Unnamed: 0,images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating,rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,Unnamed: 27,img_x,density_x,hull_x,density_y,hull_y,img_y,density,hull,img
90,2105,images/INVk14.bmp,inverted,,,0.0,11.0,11.0,68.0,,,,,,,4.0,2.952,,,,,,,2016_Sep_26_1208,59.9193133636,Gestalt_exp1,1,15643,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
91,2320,images/INVk14.bmp,inverted,,,0.0,65.0,65.0,68.0,,,,,,,6.0,1.218,,,,,,,2016_May_03_1106,59.9186285714,Gestalt_exp1,1,15928,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
92,2448,images/INVk14.bmp,inverted,,,0.0,32.0,32.0,68.0,,,,,,,3.0,1.818,,,,,,,2016_Apr_15_1406,60.0222097563,Gestalt_exp1,1,16522,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
93,2614,images/INVk14.bmp,inverted,,,0.0,37.0,37.0,68.0,,,,,,,4.0,2.235,,,,,,,2016_Apr_15_1507,59.7114299096,Gestalt_exp1,1,16891,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
94,2804,images/INVk14.bmp,inverted,,,0.0,66.0,66.0,68.0,,,,,,,7.0,2.719,,,,,,,2016_May_02_1508,59.6907803356,Gestalt_exp1,1,17959,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
95,2941,images/INVk14.bmp,inverted,,,0.0,42.0,42.0,68.0,,,,,,,7.0,2.118,,,,,,,2016_Apr_25_1505,59.9243641891,Gestalt_exp1,1,18019,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
96,3065,images/INVk14.bmp,inverted,,,0.0,5.0,5.0,68.0,,,,,,,6.0,2.368,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,1,18445,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
97,3288,images/INVk14.bmp,inverted,,,0.0,67.0,67.0,68.0,,,,,,,4.0,2.702,,,,,,,2016_Aug_24_1628,59.9268471105,Gestalt_exp1,1,18460,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
98,3391,images/INVk14.bmp,inverted,,,0.0,9.0,9.0,68.0,,,,,,,4.0,3.086,,,,,,,2016_Apr_18_1405,59.9667733237,Gestalt_exp1,1,18913,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
99,3566,images/INVk14.bmp,inverted,,,0.0,23.0,23.0,68.0,,,,,,,3.0,1.868,,,,,,,2016_Apr_21_1208,60.2507825283,Gestalt_exp1,1,19201,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
100,3722,images/INVk14.bmp,inverted,,,0.0,18.0,18.0,68.0,,,,,,,5.0,8.419,,,,,,,2016_Apr_21_1103,59.9290733528,Gestalt_exp1,1,19873,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
101,3916,images/INVk14.bmp,inverted,,,0.0,51.0,51.0,68.0,,,,,,,5.0,1.253,,,,,,,2016_Apr_27_1412,59.9222239049,Gestalt_exp1,1,20353,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
102,4029,images/INVk14.bmp,inverted,,,0.0,3.0,3.0,68.0,,,,,,,6.0,2.051,,,,,,,2016_Apr_25_1609,59.9377230175,Gestalt_exp1,1,20395,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
103,4243,images/INVk14.bmp,inverted,,,0.0,56.0,56.0,68.0,,,,,,,6.0,1.502,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,1,20404,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
104,4400,images/INVk14.bmp,inverted,,,0.0,52.0,52.0,68.0,,,,,,,9.0,1.185,,,,,,,2016_Apr_28_1503,59.9133219629,Gestalt_exp1,1,20467,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
105,4544,images/INVk14.bmp,inverted,,,0.0,35.0,35.0,68.0,,,,,,,4.0,2.819,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,1,20650,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
106,4706,images/INVk14.bmp,inverted,,,0.0,36.0,36.0,68.0,,,,,,,3.0,0.969,,,,,,,2016_May_03_1507,59.9243641891,Gestalt_exp1,1,20755,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
107,4852,images/INVk14.bmp,inverted,,,0.0,21.0,21.0,68.0,,,,,,,7.0,3.584,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,1,20803,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
108,5044,images/INVk14.bmp,inverted,,,0.0,52.0,52.0,68.0,,,,,,,5.0,1.552,,,,,,,2016_Apr_28_1007,59.9207685989,Gestalt_exp1,1,20959,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
109,5168,images/INVk14.bmp,inverted,,,0.0,15.0,15.0,68.0,,,,,,,2.0,2.369,,,,,,,2016_Oct_10_1709,59.9226519495,Gestalt_exp1,1,21055,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
110,5380,images/INVk14.bmp,inverted,,,0.0,66.0,66.0,68.0,,,,,,,4.0,1.868,,,,,,,2016_Apr_21_1508,59.9182861812,Gestalt_exp1,1,21064,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
111,5481,images/INVk14.bmp,inverted,,,0.0,6.0,6.0,68.0,,,,,,,6.0,2.385,,,,,,,2016_Apr_28_0910,59.91006999,Gestalt_exp1,1,21127,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
112,5680,images/INVk14.bmp,inverted,,,0.0,44.0,44.0,68.0,,,,,,,6.0,2.102,,,,,,,2016_Oct_03_1706,59.9135787127,Gestalt_exp1,1,21271,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
113,5835,images/INVk14.bmp,inverted,,,0.0,38.0,38.0,68.0,,,,,,,3.0,1.819,,,,,,,2016_Oct_10_1311,59.9078451593,Gestalt_exp1,1,21322,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
114,5978,images/INVk14.bmp,inverted,,,0.0,20.0,20.0,68.0,,,,,,,8.0,0.952,,,,,,,2016_Apr_25_1410,59.9193989637,Gestalt_exp1,1,21436,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
115,6139,images/INVk14.bmp,inverted,,,0.0,20.0,20.0,68.0,,,,,,,8.0,2.419,,,,,,,2016_May_03_1405,59.9272752211,Gestalt_exp1,1,21511,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
116,6308,images/INVk14.bmp,inverted,,,0.0,28.0,28.0,68.0,,,,,,,5.0,1.669,,,,,,,2016_May_03_0911,59.9214534399,Gestalt_exp1,1,21625,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
117,6481,images/INVk14.bmp,inverted,,,0.0,40.0,40.0,68.0,,,,,,,5.0,2.302,,,,,,,2016_Apr_15_1104,59.9215390462,Gestalt_exp1,1,21661,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
118,6654,images/INVk14.bmp,inverted,,,0.0,52.0,52.0,68.0,,,,,,,4.0,1.152,,,,,,,2016_Apr_27_1506,59.7303925059,Gestalt_exp1,1,21700,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
119,6838,images/INVk14.bmp,inverted,,,0.0,75.0,75.0,68.0,,,,,,,4.0,2.535,,,,,,,2016_Oct_17_1307,59.7253743245,Gestalt_exp1,1,22129,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
120,6941,images/INVk14.bmp,inverted,,,0.0,17.0,17.0,68.0,,,,,,,5.0,1.719,,,,,,,2016_Oct_10_1606,59.9369521539,Gestalt_exp1,1,22168,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
121,7137,images/INVk14.bmp,inverted,,,0.0,52.0,52.0,68.0,,,,,,,3.0,2.185,,,,,,,2016_Apr_21_0913,59.9258196698,Gestalt_exp1,1,22246,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
122,7318,images/INVk14.bmp,inverted,,,0.0,72.0,72.0,68.0,,,,,,,6.0,1.386,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,1,22315,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
123,7461,images/INVk14.bmp,inverted,,,0.0,54.0,54.0,68.0,,,,,,,7.0,1.668,,,,,,,2016_Sep_26_1604,59.9215390462,Gestalt_exp1,1,22333,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
124,7609,images/INVk14.bmp,inverted,,,0.0,41.0,41.0,68.0,,,,,,,8.0,3.903,,,,,,,2016_Apr_15_0910,59.9110968907,Gestalt_exp1,1,22339,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
125,7752,images/INVk14.bmp,inverted,,,0.0,23.0,23.0,68.0,,,,,,,5.0,1.969,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,1,22567,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
126,7907,images/INVk14.bmp,inverted,,,0.0,17.0,17.0,68.0,,,,,,,3.0,4.419,,,,,,,2016_Apr_15_1316,59.9229087792,Gestalt_exp1,1,22681,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
127,8063,images/INVk14.bmp,inverted,,,0.0,12.0,12.0,68.0,,,,,,,6.0,4.351,,,,,,,2016_Apr_18_1505,59.9215390462,Gestalt_exp1,1,22819,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
128,8280,images/INVk14.bmp,inverted,,,0.0,68.0,68.0,68.0,,,,,,,6.0,1.335,,,,,,,2016_Oct_17_1210,59.9243641891,Gestalt_exp1,1,22987,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
129,8380,images/INVk14.bmp,inverted,,,0.0,7.0,7.0,68.0,,,,,,,5.0,1.602,,,,,,,2016_Apr_25_1714,59.9520304169,Gestalt_exp1,1,23068,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
130,8594,images/INVk14.bmp,inverted,,,0.0,60.0,60.0,68.0,,,,,,,7.0,2.285,,,,,,,2016_Apr_28_1203,59.917858199,Gestalt_exp1,1,23086,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
131,8740,images/INVk14.bmp,inverted,,,0.0,45.0,45.0,68.0,,,,,,,6.0,2.952,,,,,,,2016_May_04_1404,59.9031393311,Gestalt_exp1,1,23125,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
132,8857,images/INVk14.bmp,inverted,,,0.0,1.0,1.0,68.0,,,,,,,6.0,4.753,,,,,,,2016_May_03_1309,59.9276177141,Gestalt_exp1,1,23143,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
133,9099,images/INVk14.bmp,inverted,,,0.0,82.0,82.0,68.0,,,,,,,5.0,2.569,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,1,23713,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
134,9208,images/INVk14.bmp,inverted,,,0.0,30.0,30.0,68.0,,,,,,,5.0,2.519,,,,,,,2016_Oct_03_1507,59.9208542032,Gestalt_exp1,1,23767,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
135,9419,images/INVk14.bmp,inverted,,,0.0,80.0,80.0,68.0,,,,,,,5.0,2.752,,,,,,,2016_Sep_26_0916,60.0066669242,Gestalt_exp1,1,23800,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
136,9579,images/INVk14.bmp,inverted,,,0.0,79.0,79.0,68.0,,,,,,,4.0,1.802,,,,,,,2016_Oct_03_1558,59.9240217334,Gestalt_exp1,1,23854,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
137,9673,images/INVk14.bmp,inverted,,,0.0,12.0,12.0,68.0,,,,,,,2.0,2.501,,,,,,,2016_Sep_19_1307,59.9444903373,Gestalt_exp1,1,23878,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
138,9897,images/INVk14.bmp,inverted,,,0.0,75.0,75.0,68.0,,,,,,,6.0,1.852,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,1,23926,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
139,10001,images/INVk14.bmp,inverted,,,0.0,18.0,18.0,68.0,,,,,,,5.0,1.752,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,1,23950,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
140,10186,images/INVk14.bmp,inverted,,,0.0,42.0,42.0,68.0,,,,,,,4.0,1.719,,,,,,,2016_Oct_10_0910,59.9182861812,Gestalt_exp1,1,23956,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
141,10327,images/INVk14.bmp,inverted,,,0.0,22.0,22.0,68.0,,,,,,,5.0,1.918,,,,,,,2016_Oct_10_1407,59.8974933131,Gestalt_exp1,1,23962,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
142,10530,images/INVk14.bmp,inverted,,,0.0,64.0,64.0,68.0,,,,,,,8.0,2.236,,,,,,,2016_Oct_24_1504,59.917858199,Gestalt_exp1,1,23986,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
143,10628,images/INVk14.bmp,inverted,,,0.0,1.0,1.0,68.0,,,,,,,5.0,3.219,,,,,,,2016_Oct_17_1612,59.928987725,Gestalt_exp1,1,24154,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
144,10835,images/INVk14.bmp,inverted,,,0.0,47.0,47.0,68.0,,,,,,,5.0,1.302,,,,,,,2016_Oct_17_0910,59.9050215737,Gestalt_exp1,1,24205,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
145,11012,images/INVk14.bmp,inverted,,,0.0,63.0,63.0,68.0,,,,,,,1.0,1.818,,,,,,,2016_Oct_10_1205,59.7263949033,Gestalt_exp1,1,24208,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
146,11181,images/INVk14.bmp,inverted,,,0.0,71.0,71.0,68.0,,,,,,,7.0,1.368,,,,,,,2016_Oct_17_1709,59.9092998376,Gestalt_exp1,1,24331,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
147,11279,images/INVk14.bmp,inverted,,,0.0,8.0,8.0,68.0,,,,,,,3.0,4.818,,,,,,,2016_Oct_24_1105,59.9243641891,Gestalt_exp1,1,24355,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
148,11466,images/INVk14.bmp,inverted,,,0.0,34.0,34.0,68.0,,,,,,,2.0,4.868,,,,,,,2016_Oct_24_1209,59.9204261842,Gestalt_exp1,1,24394,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
149,11607,images/INVk14.bmp,inverted,,,0.0,14.0,14.0,68.0,,,,,,,6.0,1.319,,,,,,,2016_Oct_24_1011,59.728181,Gestalt_exp1,1,24679,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
150,11756,images/INVk14.bmp,inverted,,,0.0,2.0,2.0,68.0,,,,,,,4.0,9.752,,,,,,,2016_Oct_24_0919,59.9024549086,Gestalt_exp1,1,24814,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
151,11940,images/INVk14.bmp,inverted,,,0.0,25.0,25.0,68.0,,,,,,,5.0,1.935,,,,,,,2016_Oct_24_1605,59.9218814736,Gestalt_exp1,1,25255,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
152,12112,images/INVk14.bmp,inverted,,,0.0,36.0,36.0,68.0,,,,,,,5.0,2.102,,,,,,,2016_Oct_24_1707,59.9232512222,Gestalt_exp1,1,25273,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
153,12303,images/INVk14.bmp,inverted,,,0.0,66.0,66.0,68.0,,,,,,,3.0,1.218,,,,,,,2016_Oct_24_1308,59.9179437949,Gestalt_exp1,1,25306,,14,0.166420222686,0.150577777778,0.166420222686,0.150577777778,16,0.166420222686,0.150577777778,14
154,3,images/INVk23.bmp,inverted,,,0.0,2.0,2.0,75.0,,,,,,,6.0,8.569,,,,,,,2016_Oct_17_1007,59.9207685989,Gestalt_exp1,1,5635,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
155,210,images/INVk23.bmp,inverted,,,0.0,48.0,48.0,75.0,,,,,,,5.0,2.736,,,,,,,2016_Oct_24_1403,59.9081874302,Gestalt_exp1,1,7333,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
156,372,images/INVk23.bmp,inverted,,,0.0,49.0,49.0,75.0,,,,,,,2.0,0.885,,,,,,,2016_Oct_17_1508,59.7289465027,Gestalt_exp1,1,7576,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
157,490,images/INVk23.bmp,inverted,,,0.0,6.0,6.0,75.0,,,,,,,5.0,2.419,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,1,9010,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
158,706,images/INVk23.bmp,inverted,,,0.0,61.0,61.0,75.0,,,,,,,5.0,1.669,,,,,,,2016_Sep_19_1511,59.8884276929,Gestalt_exp1,1,11485,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
159,875,images/INVk23.bmp,inverted,,,0.0,69.0,69.0,75.0,,,,,,,4.0,1.719,,,,,,,2016_Apr_15_1205,59.8039758064,Gestalt_exp1,1,11707,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
160,1021,images/INVk23.bmp,inverted,,,0.0,54.0,54.0,75.0,,,,,,,5.0,1.386,,,,,,,2016_Apr_21_1606,59.9297583837,Gestalt_exp1,1,11755,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
161,1203,images/INVk23.bmp,inverted,,,0.0,75.0,75.0,75.0,,,,,,,4.0,2.419,,,,,,,2016_Sep_26_1705,59.9161463311,Gestalt_exp1,1,11758,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
162,1366,images/INVk23.bmp,inverted,,,0.0,77.0,77.0,75.0,,,,,,,2.0,1.018,,,,,,,2016_Oct_03_1406,59.8820149965,Gestalt_exp1,1,12139,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
163,1526,images/INVk23.bmp,inverted,,,0.0,76.0,76.0,75.0,,,,,,,8.0,1.585,,,,,,,2016_Aug_24_1710,59.9186285714,Gestalt_exp1,1,13105,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
164,1667,images/INVk23.bmp,inverted,,,0.0,56.0,56.0,75.0,,,,,,,5.0,1.368,,,,,,,2016_Apr_18_1709,59.9075028923,Gestalt_exp1,1,13201,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
165,1823,images/INVk23.bmp,inverted,,,0.0,51.0,51.0,75.0,,,,,,,8.0,1.786,,,,,,,2016_Oct_17_1105,59.9175158176,Gestalt_exp1,1,13831,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
166,1969,images/INVk23.bmp,inverted,,,0.0,36.0,36.0,75.0,,,,,,,5.0,2.202,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,1,14596,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
167,2096,images/INVk23.bmp,inverted,,,0.0,2.0,2.0,75.0,,,,,,,4.0,2.585,,,,,,,2016_Sep_26_1208,59.9193133636,Gestalt_exp1,1,15643,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
168,2328,images/INVk23.bmp,inverted,,,0.0,73.0,73.0,75.0,,,,,,,4.0,1.002,,,,,,,2016_May_03_1106,59.9186285714,Gestalt_exp1,1,15928,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
169,2476,images/INVk23.bmp,inverted,,,0.0,60.0,60.0,75.0,,,,,,,5.0,1.352,,,,,,,2016_Apr_15_1406,60.0222097563,Gestalt_exp1,1,16522,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
170,2590,images/INVk23.bmp,inverted,,,0.0,13.0,13.0,75.0,,,,,,,4.0,1.734,,,,,,,2016_Apr_15_1507,59.7114299096,Gestalt_exp1,1,16891,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
171,2742,images/INVk23.bmp,inverted,,,0.0,4.0,4.0,75.0,,,,,,,5.0,2.1,,,,,,,2016_May_02_1508,59.6907803356,Gestalt_exp1,1,17959,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
172,2965,images/INVk23.bmp,inverted,,,0.0,66.0,66.0,75.0,,,,,,,3.0,1.868,,,,,,,2016_Apr_25_1505,59.9243641891,Gestalt_exp1,1,18019,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
173,3063,images/INVk23.bmp,inverted,,,0.0,3.0,3.0,75.0,,,,,,,6.0,2.585,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,1,18445,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
174,3253,images/INVk23.bmp,inverted,,,0.0,32.0,32.0,75.0,,,,,,,5.0,2.236,,,,,,,2016_Aug_24_1628,59.9268471105,Gestalt_exp1,1,18460,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
175,3449,images/INVk23.bmp,inverted,,,0.0,67.0,67.0,75.0,,,,,,,5.0,0.768,,,,,,,2016_Apr_18_1405,59.9667733237,Gestalt_exp1,1,18913,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
176,3559,images/INVk23.bmp,inverted,,,0.0,16.0,16.0,75.0,,,,,,,3.0,1.902,,,,,,,2016_Apr_21_1208,60.2507825283,Gestalt_exp1,1,19201,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
177,3747,images/INVk23.bmp,inverted,,,0.0,43.0,43.0,75.0,,,,,,,5.0,1.502,,,,,,,2016_Apr_21_1103,59.9290733528,Gestalt_exp1,1,19873,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
178,3884,images/INVk23.bmp,inverted,,,0.0,19.0,19.0,75.0,,,,,,,5.0,1.235,,,,,,,2016_Apr_27_1412,59.9222239049,Gestalt_exp1,1,20353,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
179,4094,images/INVk23.bmp,inverted,,,0.0,68.0,68.0,75.0,,,,,,,3.0,1.119,,,,,,,2016_Apr_25_1609,59.9377230175,Gestalt_exp1,1,20395,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
180,4246,images/INVk23.bmp,inverted,,,0.0,59.0,59.0,75.0,,,,,,,5.0,1.518,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,1,20404,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
181,4349,images/INVk23.bmp,inverted,,,0.0,1.0,1.0,75.0,,,,,,,1.0,9.019,,,,,,,2016_Apr_28_1503,59.9133219629,Gestalt_exp1,1,20467,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
182,4569,images/INVk23.bmp,inverted,,,0.0,60.0,60.0,75.0,,,,,,,6.0,1.853,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,1,20650,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
183,4709,images/INVk23.bmp,inverted,,,0.0,39.0,39.0,75.0,,,,,,,2.0,1.551,,,,,,,2016_May_03_1507,59.9243641891,Gestalt_exp1,1,20755,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
184,4861,images/INVk23.bmp,inverted,,,0.0,30.0,30.0,75.0,,,,,,,4.0,1.085,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,1,20803,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
185,4999,images/INVk23.bmp,inverted,,,0.0,7.0,7.0,75.0,,,,,,,5.0,2.203,,,,,,,2016_Apr_28_1007,59.9207685989,Gestalt_exp1,1,20959,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
186,5228,images/INVk23.bmp,inverted,,,0.0,75.0,75.0,75.0,,,,,,,6.0,1.385,,,,,,,2016_Oct_10_1709,59.9226519495,Gestalt_exp1,1,21055,,23,0.0380221297479,0.446866666667,0.0380221297479,0.446866666667,23,0.0380221297479,0.446866666667,23
