,participant,img,Gestalt-scrambled,Inverted-Gestalt,Inverted-scrambled,gestalt,inverted,scrambled,diffGestalt,diffInv,hullDiff,densDiff
1645,23125,26,0.0,1.0,0.0,4.0,2.0,4.0,0.0,-2.0,-0.0972888888889,0.0107651195987
1646,23125,27,0.0,1.0,0.0,6.0,2.0,7.0,-1.0,-5.0,0.00161111111111,0.00196512124492
1647,23125,28,1.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.0456555555556,0.00137553891697
1648,23125,29,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,-0.173477777778,0.00484626502237
1649,23125,30,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,-0.208311111111,0.0145634808792
1650,23143,1,1.0,0.0,0.0,5.0,3.0,4.0,1.0,-1.0,-0.234444444444,0.00460912344787
1651,23143,2,0.0,,,2.0,,2.0,0.0,,-0.290244444444,0.0111467933226
1652,23143,3,0.0,1.0,0.0,4.0,3.0,4.0,0.0,-1.0,-0.270766666667,0.0101584533402
1653,23143,4,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,-0.114577777778,0.00844681479993
1654,23143,5,0.0,0.0,0.0,2.0,5.0,3.0,-1.0,2.0,-0.189,0.00229155864197
1655,23143,6,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.377855555556,0.00889073106128
1656,23143,7,0.0,,,4.0,,5.0,-1.0,,0.0646666666667,-0.00307759954249
1657,23143,8,0.0,,,5.0,,4.0,1.0,,-0.153788888889,0.0157562191299
1658,23143,9,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,-0.0237444444444,0.00886377451772
1659,23143,10,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.105588888889,0.00570845207801
1660,23143,11,0.0,,,4.0,,2.0,2.0,,0.0168555555556,0.00136234284212
1661,23143,12,1.0,1.0,1.0,3.0,3.0,4.0,-1.0,-1.0,0.0186777777778,0.00897918503964
1662,23143,13,0.0,,,2.0,,5.0,-3.0,,-0.174311111111,0.00590556020577
1663,23143,14,0.0,1.0,1.0,5.0,6.0,3.0,2.0,3.0,-0.130788888889,0.0154222394647
1664,23143,15,0.0,1.0,1.0,3.0,2.0,5.0,-2.0,-3.0,0.00115555555556,0.00133165305282
1665,23143,16,0.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,-0.0309666666667,0.00365602306784
1666,23143,17,1.0,,,5.0,,4.0,1.0,,-0.0370333333333,0.000716594707261
1667,23143,18,0.0,1.0,1.0,5.0,2.0,4.0,1.0,-2.0,-0.125733333333,0.00675204284885
1668,23143,19,1.0,1.0,1.0,3.0,3.0,4.0,-1.0,-1.0,-0.0877555555556,0.00770715905724
1669,23143,20,1.0,,,2.0,,3.0,-1.0,,0.106566666667,-0.00766691666074
1670,23143,21,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,-0.0711111111111,0.00385365895387
1671,23143,22,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0350555555556,-0.000264336548255
1672,23143,23,1.0,1.0,0.0,5.0,4.0,4.0,1.0,0.0,-0.131633333333,0.00444969970055
1673,23143,24,1.0,0.0,1.0,5.0,3.0,4.0,1.0,-1.0,0.1048,7.03192645681e-05
1674,23143,25,0.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,-0.0874555555556,0.000602427939496
1675,23143,26,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.0972888888889,0.0107651195987
1676,23143,27,1.0,0.0,1.0,3.0,4.0,4.0,-1.0,0.0,0.00161111111111,0.00196512124492
1677,23143,28,0.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.0456555555556,0.00137553891697
1678,23143,29,1.0,1.0,0.0,3.0,3.0,4.0,-1.0,-1.0,-0.173477777778,0.00484626502237
1679,23143,30,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,-0.208311111111,0.0145634808792
1680,23713,1,1.0,0.0,1.0,2.0,2.0,3.0,-1.0,-1.0,-0.234444444444,0.00460912344787
1681,23713,2,1.0,,,2.0,,2.0,0.0,,-0.290244444444,0.0111467933226
1682,23713,3,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.270766666667,0.0101584533402
1683,23713,4,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,-0.114577777778,0.00844681479993
1684,23713,5,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,-0.189,0.00229155864197
1685,23713,6,0.0,1.0,0.0,4.0,4.0,2.0,2.0,2.0,-0.377855555556,0.00889073106128
1686,23713,7,1.0,,,4.0,,2.0,2.0,,0.0646666666667,-0.00307759954249
1687,23713,8,0.0,,,4.0,,3.0,1.0,,-0.153788888889,0.0157562191299
1688,23713,9,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,-0.0237444444444,0.00886377451772
1689,23713,10,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.105588888889,0.00570845207801
1690,23713,11,1.0,,,3.0,,4.0,-1.0,,0.0168555555556,0.00136234284212
1691,23713,12,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0186777777778,0.00897918503964
1692,23713,13,0.0,,,2.0,,3.0,-1.0,,-0.174311111111,0.00590556020577
1693,23713,14,0.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.130788888889,0.0154222394647
1694,23713,15,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.00115555555556,0.00133165305282
1695,23713,16,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.0309666666667,0.00365602306784
1696,23713,17,1.0,,,2.0,,2.0,0.0,,-0.0370333333333,0.000716594707261
1697,23713,18,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,-0.125733333333,0.00675204284885
1698,23713,19,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.0877555555556,0.00770715905724
1699,23713,20,0.0,,,2.0,,2.0,0.0,,0.106566666667,-0.00766691666074
1700,23713,21,0.0,0.0,0.0,2.0,3.0,3.0,-1.0,0.0,-0.0711111111111,0.00385365895387
1701,23713,22,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0350555555556,-0.000264336548255
1702,23713,23,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.131633333333,0.00444969970055
1703,23713,24,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.1048,7.03192645681e-05
1704,23713,25,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,-0.0874555555556,0.000602427939496
1705,23713,26,0.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,-0.0972888888889,0.0107651195987
1706,23713,27,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.00161111111111,0.00196512124492
1707,23713,28,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.0456555555556,0.00137553891697
1708,23713,29,0.0,1.0,1.0,1.0,2.0,2.0,-1.0,0.0,-0.173477777778,0.00484626502237
1709,23713,30,0.0,0.0,0.0,2.0,4.0,3.0,-1.0,1.0,-0.208311111111,0.0145634808792
1710,23767,1,0.0,1.0,1.0,6.0,5.0,4.0,2.0,1.0,-0.234444444444,0.00460912344787
1711,23767,2,1.0,,,7.0,,4.0,3.0,,-0.290244444444,0.0111467933226
1712,23767,3,1.0,1.0,0.0,5.0,7.0,4.0,1.0,3.0,-0.270766666667,0.0101584533402
1713,23767,4,1.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,-0.114577777778,0.00844681479993
1714,23767,5,1.0,0.0,0.0,4.0,3.0,6.0,-2.0,-3.0,-0.189,0.00229155864197
1715,23767,6,0.0,1.0,0.0,3.0,5.0,5.0,-2.0,0.0,-0.377855555556,0.00889073106128
1716,23767,7,0.0,,,6.0,,4.0,2.0,,0.0646666666667,-0.00307759954249
1717,23767,8,0.0,,,1.0,,5.0,-4.0,,-0.153788888889,0.0157562191299
1718,23767,9,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0237444444444,0.00886377451772
1719,23767,10,0.0,1.0,1.0,5.0,4.0,5.0,0.0,-1.0,0.105588888889,0.00570845207801
1720,23767,11,0.0,,,3.0,,3.0,0.0,,0.0168555555556,0.00136234284212
1721,23767,12,0.0,0.0,0.0,6.0,3.0,6.0,0.0,-3.0,0.0186777777778,0.00897918503964
1722,23767,13,0.0,,,7.0,,6.0,1.0,,-0.174311111111,0.00590556020577
1723,23767,14,1.0,0.0,0.0,3.0,5.0,4.0,-1.0,1.0,-0.130788888889,0.0154222394647
1724,23767,15,0.0,1.0,1.0,2.0,5.0,6.0,-4.0,-1.0,0.00115555555556,0.00133165305282
1725,23767,16,0.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.0309666666667,0.00365602306784
1726,23767,17,0.0,,,3.0,,4.0,-1.0,,-0.0370333333333,0.000716594707261
1727,23767,18,1.0,0.0,0.0,5.0,1.0,6.0,-1.0,-5.0,-0.125733333333,0.00675204284885
1728,23767,19,0.0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,-0.0877555555556,0.00770715905724
1729,23767,20,1.0,,,2.0,,4.0,-2.0,,0.106566666667,-0.00766691666074
1730,23767,21,1.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.0711111111111,0.00385365895387
1731,23767,22,1.0,1.0,0.0,5.0,2.0,6.0,-1.0,-4.0,0.0350555555556,-0.000264336548255
1732,23767,23,1.0,1.0,1.0,4.0,1.0,4.0,0.0,-3.0,-0.131633333333,0.00444969970055
1733,23767,24,1.0,0.0,1.0,5.0,3.0,3.0,2.0,0.0,0.1048,7.03192645681e-05
1734,23767,25,0.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.0874555555556,0.000602427939496
1735,23767,26,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0972888888889,0.0107651195987
1736,23767,27,0.0,1.0,0.0,3.0,4.0,6.0,-3.0,-2.0,0.00161111111111,0.00196512124492
1737,23767,28,1.0,0.0,0.0,5.0,3.0,6.0,-1.0,-3.0,-0.0456555555556,0.00137553891697
1738,23767,29,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,-0.173477777778,0.00484626502237
1739,23767,30,0.0,1.0,0.0,3.0,1.0,5.0,-2.0,-4.0,-0.208311111111,0.0145634808792
1740,23800,1,1.0,0.0,1.0,5.0,3.0,5.0,0.0,-2.0,-0.234444444444,0.00460912344787
1741,23800,2,0.0,,,5.0,,4.0,1.0,,-0.290244444444,0.0111467933226
1742,23800,3,0.0,0.0,0.0,5.0,6.0,5.0,0.0,1.0,-0.270766666667,0.0101584533402
1743,23800,4,1.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,-0.114577777778,0.00844681479993
1744,23800,5,0.0,0.0,0.0,5.0,6.0,5.0,0.0,1.0,-0.189,0.00229155864197
1745,23800,6,0.0,0.0,1.0,4.0,4.0,3.0,1.0,1.0,-0.377855555556,0.00889073106128
1746,23800,7,0.0,,,3.0,,4.0,-1.0,,0.0646666666667,-0.00307759954249
1747,23800,8,1.0,,,5.0,,4.0,1.0,,-0.153788888889,0.0157562191299
1748,23800,9,0.0,0.0,0.0,5.0,3.0,5.0,0.0,-2.0,-0.0237444444444,0.00886377451772
1749,23800,10,1.0,0.0,1.0,4.0,4.0,5.0,-1.0,-1.0,0.105588888889,0.00570845207801
1750,23800,11,0.0,,,4.0,,4.0,0.0,,0.0168555555556,0.00136234284212
1751,23800,12,1.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,0.0186777777778,0.00897918503964
1752,23800,13,0.0,,,3.0,,5.0,-2.0,,-0.174311111111,0.00590556020577
1753,23800,14,1.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.130788888889,0.0154222394647
1754,23800,15,1.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,0.00115555555556,0.00133165305282
1755,23800,16,1.0,1.0,0.0,3.0,4.0,4.0,-1.0,0.0,-0.0309666666667,0.00365602306784
1756,23800,17,0.0,,,4.0,,6.0,-2.0,,-0.0370333333333,0.000716594707261
1757,23800,18,0.0,0.0,0.0,3.0,5.0,4.0,-1.0,1.0,-0.125733333333,0.00675204284885
1758,23800,19,0.0,0.0,1.0,4.0,4.0,6.0,-2.0,-2.0,-0.0877555555556,0.00770715905724
1759,23800,20,1.0,,,4.0,,5.0,-1.0,,0.106566666667,-0.00766691666074
1760,23800,21,1.0,0.0,0.0,5.0,4.0,5.0,0.0,-1.0,-0.0711111111111,0.00385365895387
1761,23800,22,0.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,0.0350555555556,-0.000264336548255
1762,23800,23,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.131633333333,0.00444969970055
1763,23800,24,0.0,1.0,0.0,4.0,6.0,5.0,-1.0,1.0,0.1048,7.03192645681e-05
1764,23800,25,1.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,-0.0874555555556,0.000602427939496
1765,23800,26,1.0,0.0,0.0,4.0,6.0,4.0,0.0,2.0,-0.0972888888889,0.0107651195987
1766,23800,27,0.0,0.0,1.0,4.0,4.0,5.0,-1.0,-1.0,0.00161111111111,0.00196512124492
1767,23800,28,0.0,0.0,1.0,5.0,6.0,5.0,0.0,1.0,-0.0456555555556,0.00137553891697
1768,23800,29,0.0,0.0,0.0,4.0,3.0,4.0,0.0,-1.0,-0.173477777778,0.00484626502237
1769,23800,30,0.0,1.0,0.0,6.0,4.0,4.0,2.0,0.0,-0.208311111111,0.0145634808792
1770,23854,1,1.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,-0.234444444444,0.00460912344787
1771,23854,2,0.0,,,4.0,,3.0,1.0,,-0.290244444444,0.0111467933226
1772,23854,3,1.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,-0.270766666667,0.0101584533402
1773,23854,4,1.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,-0.114577777778,0.00844681479993
1774,23854,5,0.0,0.0,0.0,3.0,4.0,6.0,-3.0,-2.0,-0.189,0.00229155864197
1775,23854,6,1.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,-0.377855555556,0.00889073106128
1776,23854,7,1.0,,,5.0,,3.0,2.0,,0.0646666666667,-0.00307759954249
1777,23854,8,1.0,,,5.0,,5.0,0.0,,-0.153788888889,0.0157562191299
1778,23854,9,0.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,-0.0237444444444,0.00886377451772
1779,23854,10,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.105588888889,0.00570845207801
1780,23854,11,0.0,,,4.0,,5.0,-1.0,,0.0168555555556,0.00136234284212
1781,23854,12,0.0,1.0,0.0,4.0,3.0,5.0,-1.0,-2.0,0.0186777777778,0.00897918503964
1782,23854,13,0.0,,,4.0,,3.0,1.0,,-0.174311111111,0.00590556020577
1783,23854,14,1.0,0.0,1.0,6.0,4.0,4.0,2.0,0.0,-0.130788888889,0.0154222394647
1784,23854,15,1.0,1.0,0.0,3.0,2.0,6.0,-3.0,-4.0,0.00115555555556,0.00133165305282
1785,23854,16,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,-0.0309666666667,0.00365602306784
1786,23854,17,0.0,,,1.0,,1.0,0.0,,-0.0370333333333,0.000716594707261
1787,23854,18,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,-0.125733333333,0.00675204284885
1788,23854,19,0.0,0.0,0.0,2.0,3.0,3.0,-1.0,0.0,-0.0877555555556,0.00770715905724
1789,23854,20,1.0,,,2.0,,3.0,-1.0,,0.106566666667,-0.00766691666074
1790,23854,21,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,-0.0711111111111,0.00385365895387
1791,23854,22,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0350555555556,-0.000264336548255
1792,23854,23,0.0,1.0,0.0,5.0,3.0,4.0,1.0,-1.0,-0.131633333333,0.00444969970055
1793,23854,24,1.0,0.0,0.0,1.0,3.0,3.0,-2.0,0.0,0.1048,7.03192645681e-05
1794,23854,25,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,-0.0874555555556,0.000602427939496
1795,23854,26,0.0,1.0,1.0,3.0,3.0,5.0,-2.0,-2.0,-0.0972888888889,0.0107651195987
1796,23854,27,1.0,1.0,0.0,5.0,1.0,6.0,-1.0,-5.0,0.00161111111111,0.00196512124492
1797,23854,28,0.0,0.0,1.0,3.0,6.0,4.0,-1.0,2.0,-0.0456555555556,0.00137553891697
1798,23854,29,0.0,0.0,1.0,3.0,2.0,3.0,0.0,-1.0,-0.173477777778,0.00484626502237
1799,23854,30,0.0,0.0,1.0,4.0,5.0,4.0,0.0,1.0,-0.208311111111,0.0145634808792
1800,23878,1,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.234444444444,0.00460912344787
1801,23878,2,0.0,,,2.0,,2.0,0.0,,-0.290244444444,0.0111467933226
1802,23878,3,1.0,0.0,0.0,2.0,2.0,3.0,-1.0,-1.0,-0.270766666667,0.0101584533402
1803,23878,4,1.0,0.0,1.0,3.0,2.0,3.0,0.0,-1.0,-0.114577777778,0.00844681479993
1804,23878,5,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.189,0.00229155864197
1805,23878,6,0.0,1.0,1.0,3.0,2.0,3.0,0.0,-1.0,-0.377855555556,0.00889073106128
1806,23878,7,0.0,,,3.0,,3.0,0.0,,0.0646666666667,-0.00307759954249
1807,23878,8,1.0,,,3.0,,2.0,1.0,,-0.153788888889,0.0157562191299
1808,23878,9,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.0237444444444,0.00886377451772
1809,23878,10,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.105588888889,0.00570845207801
1810,23878,11,0.0,,,2.0,,3.0,-1.0,,0.0168555555556,0.00136234284212
1811,23878,12,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0186777777778,0.00897918503964
1812,23878,13,0.0,,,3.0,,2.0,1.0,,-0.174311111111,0.00590556020577
1813,23878,14,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,-0.130788888889,0.0154222394647
1814,23878,15,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.00115555555556,0.00133165305282
1815,23878,16,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,-0.0309666666667,0.00365602306784
1816,23878,17,1.0,,,1.0,,3.0,-2.0,,-0.0370333333333,0.000716594707261
1817,23878,18,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,-0.125733333333,0.00675204284885
1818,23878,19,1.0,0.0,1.0,2.0,1.0,2.0,0.0,-1.0,-0.0877555555556,0.00770715905724
1819,23878,20,1.0,,,2.0,,2.0,0.0,,0.106566666667,-0.00766691666074
1820,23878,21,0.0,1.0,0.0,3.0,2.0,3.0,0.0,-1.0,-0.0711111111111,0.00385365895387
1821,23878,22,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0350555555556,-0.000264336548255
1822,23878,23,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.131633333333,0.00444969970055
1823,23878,24,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.1048,7.03192645681e-05
1824,23878,25,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,-0.0874555555556,0.000602427939496
1825,23878,26,0.0,1.0,1.0,2.0,3.0,3.0,-1.0,0.0,-0.0972888888889,0.0107651195987
1826,23878,27,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.00161111111111,0.00196512124492
1827,23878,28,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,-0.0456555555556,0.00137553891697
1828,23878,29,1.0,0.0,0.0,1.0,2.0,2.0,-1.0,0.0,-0.173477777778,0.00484626502237
1829,23878,30,1.0,0.0,0.0,3.0,2.0,3.0,0.0,-1.0,-0.208311111111,0.0145634808792
1830,23926,1,1.0,1.0,1.0,4.0,5.0,5.0,-1.0,0.0,-0.234444444444,0.00460912344787
1831,23926,2,1.0,,,5.0,,4.0,1.0,,-0.290244444444,0.0111467933226
1832,23926,3,0.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,-0.270766666667,0.0101584533402
1833,23926,4,1.0,1.0,0.0,6.0,5.0,4.0,2.0,1.0,-0.114577777778,0.00844681479993
1834,23926,5,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.189,0.00229155864197
1835,23926,6,0.0,1.0,0.0,4.0,6.0,3.0,1.0,3.0,-0.377855555556,0.00889073106128
1836,23926,7,1.0,,,3.0,,5.0,-2.0,,0.0646666666667,-0.00307759954249
1837,23926,8,0.0,,,6.0,,4.0,2.0,,-0.153788888889,0.0157562191299
1838,23926,9,0.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,-0.0237444444444,0.00886377451772
1839,23926,10,1.0,1.0,1.0,6.0,4.0,5.0,1.0,-1.0,0.105588888889,0.00570845207801
1840,23926,11,0.0,,,4.0,,4.0,0.0,,0.0168555555556,0.00136234284212
1841,23926,12,1.0,0.0,0.0,4.0,5.0,5.0,-1.0,0.0,0.0186777777778,0.00897918503964
1842,23926,13,0.0,,,6.0,,4.0,2.0,,-0.174311111111,0.00590556020577
1843,23926,14,1.0,1.0,1.0,7.0,6.0,5.0,2.0,1.0,-0.130788888889,0.0154222394647
1844,23926,15,1.0,0.0,0.0,6.0,3.0,5.0,1.0,-2.0,0.00115555555556,0.00133165305282
1845,23926,16,0.0,0.0,0.0,4.0,4.0,5.0,-1.0,-1.0,-0.0309666666667,0.00365602306784
1846,23926,17,1.0,,,3.0,,6.0,-3.0,,-0.0370333333333,0.000716594707261
1847,23926,18,0.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,-0.125733333333,0.00675204284885
1848,23926,19,1.0,0.0,1.0,6.0,3.0,4.0,2.0,-1.0,-0.0877555555556,0.00770715905724
1849,23926,20,1.0,,,5.0,,4.0,1.0,,0.106566666667,-0.00766691666074
1850,23926,21,1.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,-0.0711111111111,0.00385365895387
1851,23926,22,1.0,0.0,1.0,3.0,4.0,5.0,-2.0,-1.0,0.0350555555556,-0.000264336548255
1852,23926,23,1.0,1.0,0.0,5.0,4.0,5.0,0.0,-1.0,-0.131633333333,0.00444969970055
1853,23926,24,1.0,0.0,1.0,5.0,4.0,4.0,1.0,0.0,0.1048,7.03192645681e-05
1854,23926,25,1.0,1.0,1.0,4.0,5.0,5.0,-1.0,0.0,-0.0874555555556,0.000602427939496
1855,23926,26,1.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,-0.0972888888889,0.0107651195987
1856,23926,27,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.00161111111111,0.00196512124492
1857,23926,28,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0456555555556,0.00137553891697
1858,23926,29,1.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.173477777778,0.00484626502237
1859,23926,30,0.0,0.0,1.0,6.0,7.0,5.0,1.0,2.0,-0.208311111111,0.0145634808792
1860,23950,1,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.234444444444,0.00460912344787
1861,23950,2,0.0,,,5.0,,4.0,1.0,,-0.290244444444,0.0111467933226
1862,23950,3,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.270766666667,0.0101584533402
1863,23950,4,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.114577777778,0.00844681479993
1864,23950,5,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.189,0.00229155864197
1865,23950,6,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.377855555556,0.00889073106128
1866,23950,7,0.0,,,5.0,,5.0,0.0,,0.0646666666667,-0.00307759954249
1867,23950,8,1.0,,,3.0,,5.0,-2.0,,-0.153788888889,0.0157562191299
1868,23950,9,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0237444444444,0.00886377451772
1869,23950,10,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.105588888889,0.00570845207801
1870,23950,11,0.0,,,5.0,,5.0,0.0,,0.0168555555556,0.00136234284212
1871,23950,12,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0186777777778,0.00897918503964
1872,23950,13,1.0,,,5.0,,5.0,0.0,,-0.174311111111,0.00590556020577
1873,23950,14,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.130788888889,0.0154222394647
1874,23950,15,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.00115555555556,0.00133165305282
1875,23950,16,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0309666666667,0.00365602306784
1876,23950,17,0.0,,,5.0,,5.0,0.0,,-0.0370333333333,0.000716594707261
1877,23950,18,1.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.125733333333,0.00675204284885
1878,23950,19,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0877555555556,0.00770715905724
1879,23950,20,1.0,,,5.0,,5.0,0.0,,0.106566666667,-0.00766691666074
1880,23950,21,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0711111111111,0.00385365895387
1881,23950,22,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0350555555556,-0.000264336548255
1882,23950,23,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.131633333333,0.00444969970055
1883,23950,24,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.1048,7.03192645681e-05
1884,23950,25,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0874555555556,0.000602427939496
1885,23950,26,1.0,1.0,1.0,5.0,4.0,5.0,0.0,-1.0,-0.0972888888889,0.0107651195987
1886,23950,27,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.00161111111111,0.00196512124492
1887,23950,28,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0456555555556,0.00137553891697
1888,23950,29,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.173477777778,0.00484626502237
1889,23950,30,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.208311111111,0.0145634808792
1890,23956,1,0.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,-0.234444444444,0.00460912344787
1891,23956,2,0.0,,,5.0,,4.0,1.0,,-0.290244444444,0.0111467933226
1892,23956,3,1.0,0.0,0.0,4.0,5.0,5.0,-1.0,0.0,-0.270766666667,0.0101584533402
1893,23956,4,0.0,1.0,1.0,3.0,5.0,4.0,-1.0,1.0,-0.114577777778,0.00844681479993
1894,23956,5,0.0,1.0,0.0,4.0,5.0,5.0,-1.0,0.0,-0.189,0.00229155864197
1895,23956,6,1.0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,-0.377855555556,0.00889073106128
1896,23956,7,0.0,,,3.0,,8.0,-5.0,,0.0646666666667,-0.00307759954249
1897,23956,8,0.0,,,6.0,,6.0,0.0,,-0.153788888889,0.0157562191299
1898,23956,9,0.0,1.0,0.0,5.0,4.0,2.0,3.0,2.0,-0.0237444444444,0.00886377451772
1899,23956,10,0.0,0.0,0.0,3.0,2.0,5.0,-2.0,-3.0,0.105588888889,0.00570845207801
1900,23956,11,1.0,,,6.0,,7.0,-1.0,,0.0168555555556,0.00136234284212
1901,23956,12,0.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0186777777778,0.00897918503964
1902,23956,13,0.0,,,6.0,,6.0,0.0,,-0.174311111111,0.00590556020577
